ID	ISBN	Price	Title	Teaser	Auth_1	Auth_2	Auth_3	Review	Reviewer	Issue_date	Issue	Record_type	Sub_headline	Headline	Publisher	Pub_date	Categories	SubCategories	Metadata	Image	Field21	Image2	Image3	Image4	Image5	Audio1
3437	895873117	$19.95, hardcover	Let Us Die Like Brave Men: Behind the Dying Words of Confederate Soldiers		Barefoot, Daniel W.			This book canonizes and contextualizes the dying words of 52 southern combatants. Some subjects are well-known, such as Stonewall Jackson, while others are obscure, lower-ranking soldiers.		Fall 2005	2005-07-27	Annotation			John F. Blair					"<img hspace=6 align=LEFT width=161 height=238 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/LetUsDieLikeBraveMen.jpg"">"						
3353	195167937	$25.00	Memoranda During the War		Whitman, Walt	Coviello, Peter, Editor		This book consists of Walt Whitman's journal entries from 1862 to 1865. Primarily, his memoranda serve as a witness to the horrors of the war, but when considered more deeply, the entries reveal Whitman's struggle to re-identify with an altered concept of America.		Summer 2005	2005-04-27	Annotation			Oxford University Press					"<img hspace=6 align=LEFT width=161 height=227 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/MemorandaduringtheWar.jpg"">"						
3293	081173143X	$19.95	Underground Railroad in Delaware, Maryland, and West Virginia		Switala, William J.			This book contains many anecdotes of the difficulties enslaved African Americans experienced in their quest to emancipate themselves through the Underground Railroad.  Maps of the network enhance the text, helping the reader trace slaves' routes to freedom.		Spring 2005	2005-01-31	Annotation			Stackpole Books					"<img hspace=6 align=LEFT width=161 height=244 alt=""Product Cover"" border=0  src=""/civilwarbookreview/images/jackets/UndergroundRailroadinDelawareMarylandandWestVirginia.jpg"">"						
3343	786419954	$45.00	Glory Was Not Their Companion: The Twenty-Sixth New York Volunteer Infantry in the Civil War		Taylor, Paul			This book examines the history of one of the Civil War's earliest regiments.  The regiment was recruited primarily from the farmlands of central New York and was a part of the Army of the Potomac from May 1861 to May 1863.		Summer 2005	2005-04-27	Annotation			McFarland & Company, Inc.					"<img hspace=6 align=LEFT width=161 height=231 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/GloryWasNotTheirCompanion.jpg"">"						
3105	873514734	$15.95	Brackett's Battalion:  Minnesota Cavalry in the Civil War and Dakota War		Bergemann, Kurt D.			This book follows the exploits of a Minnesotan cavalry contingent from its mustering in 1861, its defeats at the hands of Confederate cavalry during the initial months of the Civil War, and then the unit's action when it was recalled back home in order to fight against the Dakota Indians in 1862.		Fall 2004	2004-07-29	Annotation			Borealis Books					"<img hspace=6 align=LEFT width=161 height=246 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/BrackettsBattalion.jpg"">"						
3356	807829188	$29.95	The Pearl: A Failed Slave Escape on the Potomac		Pacheco, Josephine F.			This book follows the story of 76 slaves as they tried to escape from the District of Columbia in the spring of 1848. Once captured, they were sold back into slavery in the Deep South. In addition to the tormented journey of the escaping schooner, the <i>Pearl</i>, Pacheco assesses the lives of slaves and freedmen in Washington at that time.		Summer 2005	2005-04-27	Annotation			University of North Carolina Press					"<img hspace=6 align=LEFT width=161 height=258 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/ThePearl.jpg"">"						
3481	974934410	$14.95	Great Civil War Projects You Can Build Yourself		Anderson, Maxine			This book for ages 9 and up provides step by step instructions and diagrams on the construction of Civil War projects made from household items.  It includes instruction on how to construct periscopes, uniforms, and telegraphs.		Winter 2006	2006-01-11	Annotation			Nomad Press					"<img hspace=6 align=LEFT width=161 height=204 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/GreatCivilWarProjects.jpg"">"						
2536	1572492503	$7.95	Hayfoot, Strawfoot: The Bucktail Recruits		Robertson, William P.			This book for young readers combines fact and fiction while it provides an account of the birth of a famous Union regiment and the coming of age of two young recruits. The two recruits undergo a series of adventures and dangers before ever seeing battle, something that would serve them well before facing first combat in Virginia.		Summer 2003	2003-06-01	Annotation			White Mane Kids					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/HayfootStrawfoot.jpg"">"						
2847	97267660	$36.00	Hard Breathing Days: The Civil War Letters of Cora Beach Benton Albion, New York 1862-1865		Taber, Thomas R.			This book includes the transcription of over a hundred and sixty letters from Cora Benton to her husband serving with the 17th New York Volunteer Independent Light Artillery.  These letters describe her life and the life of her family in a small Erie Canal village.		Winter 2004	2003-12-01	Annotation			Almeron Press					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/HardBreathingDaysTheCivilWarLetters.jpg"">"						
3109	087614928X	$5.95	Demanding Justice:  A Story about Mary Ann Shadd Cary		Ferris, Jeri Chase	Smith, Kimanne , Illustrator		This book is a children's biography of Mary Ann Shadd Cary, who was a free black woman born in 1823.  She would go on to found a school, publish a newspaper, and attend law school.  This volume is intended for students in grades three through six.		Fall 2004	2004-07-29	Annotation			First Avenue Editions					"<img hspace=6 align=LEFT width=161 height=236 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/DemandingJustice.jpg"">"						
3014	865548404	$29.95	Keep All My Letters: The Civil War Letters of Richard Henry Brooks, 51st Georgia Infantry		Holland, Katherine, Editor			This book is a collection of letters of a soldier in one of Longstreet's corps to his wife in Georgia.  The letters are full of details about rural life and economic survival in the middle of the 19th century.  Brooks served from 1862 to the end of the war and spent a year in a Union prison.		Summer 2004	2004-05-01	Annotation			Mercer University Press					"<img hspace=6 align=LEFT width=161 height=241 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/KeepAllMyLetters.jpg"">"						
3486	689857314	$21.95	Robert E. Lee: Virginian Soldier, American Citizen		Robertson, James			This book is a fully illustrated biography of the South's most renown general for young adults.  The text itself is written by one of the country's most prominent scholars of Stonewall Jackson having written the definitive biography of Lee's lieutenant and a companion book for young adults.		Winter 2006	2006-01-11	Annotation			Simon & Schuster					"<img hspace=6 align=LEFT width=161 height=200 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/RobertsonRobertELee.jpg"">"						
2861	486427617	$6.95	The Battle of Gettysburg: A Soldier's First-Hand Account		Haskell, Colonel Frank A.			This book is a new paperback edition of Haskell's classic account of the Battle of Gettysburg that was written in the year following the battle.		Winter 2004	2003-12-01	Annotation			Dover Publications					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/TheBattleofGettysburgASoldiersFirstHand.jpg"">"						
3036	786418087	$29.95	The Telegraph: A History of Morse's Invention and Its Predecessors in the United States		Coe, Lewis			This book is a new paperback edition of Lewis Coe's 1993 history of the telegraph.  Coe describes the nature of the invention, the history of its creation, how it worked, and the role that the telegraph played and important role in American history.		Summer 2004	2004-05-01	Annotation			McFarland & Company, Inc.					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/TheTelegraph.jpg"">"						
2855	742521699	$22.95	Representative Americans: The Civil War Generation		Risjord, Norman K.			This book is a new volume covering the era of the Civil War in Norman K. Risjord's series, <i>Representative Americans</i>.  The books provide an introduction to a time period in American history through the use of a series of biographies of important and representative individuals.  The biographies in this volume range from Stephen Douglas, Harriet Tubman, Stonewall Jackson, Thaddeus Stevens, to Crazy Horse.  Other volumes in the <i>Representative Americans</i> series are: <b>The Colonist, The Revolutionary Generation, The Romantics, Populists and Progressives,</b> and <b>Generation of Destiny</b>.		Winter 2004	2003-12-01	Annotation			Roman & Littlefield Publishers					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/RepresentativeAmericans.jpg"">"						
3007	486430960	$12.95	Fifty Years in Chains		Ball, Charles			This book is a reprint of the early slave narrative of 1837, Slavery in the United States: A Narrative of the Life and Adventures of Charles Ball, a Black Man.  The Ball memoir is an early source for first hand information about plantation life and an example of antebellum abolitionist literature.		Summer 2004	2004-05-01	Annotation			Dover Publications					"<img hspace=6 align=LEFT width=161 height=179 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/BallFiftyYearsinChains.jpg"">"						
2854	765305844	$27.95	Personal Reminiscences of General Robert E. Lee		Jones, D.D.  Rev. J. William			This book is a reprinting of a work originally published in 1875.  J. William Jones served as Lee's chaplain throughout the course of the Civil War and was present at most of the prominent moments of Lee's service to the Confederacy.		Winter 2004	2003-12-01	Annotation			Tom Doherty Associates Books					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/PersonalReminiscencesofGeneralRobertE.Lee.jpg"">"						
3040	1589801717	$19.95	Vicksburg and the War		Cotton, Gordon A	Giambrone, Jeff T.		This book is a richly illustrated short history of Vicksburg, Mississippi and its involvement in the Civil War.  While the story focuses in large part on the siege of Vicksburg, the spirit and patriotism of the townspeople figure prominently.		Summer 2004	2004-05-01	Annotation			Pelican Publishing Co.					"<img hspace=6 align=LEFT width=161 height=123 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/VicksburgandtheWar.jpg"">"						
2918	786415053	$49.95	The Civil War Papers of Lt. Colonel Newton T. Colby, New York Infantry: Lt. Col. Newton T. Colby		Hughes, William E.			This book is an edited collection of papers of an officer who served in the 23rd New York and 107th New York infantry regiments.  Colby saw action at Antietam, Chancellorsville, and Harper's Ferry.		Spring 2004	2004-02-03	Annotation			McFarland & Company, Inc., Publishers					"<img hspace=6 align=LEFT width=161 height=253 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/TheCivilWarPapers.jpg"">"						
3111	1585499013	$35.00	First and Second Maryland Infantry, C.S.A.		Driver, Jr. Robert J.			This book is an extensive history of the two units that served in the Confederacy from the Maryland.  The history of these units covers the full chronology of the war.  Robert J. Driver, Jr., has included a large muster roll with known information about most of the soldiers who fought for the 1st and 2nd Maryland Infantry Regiments.		Fall 2004	2004-07-29	Annotation			Heritage Books, Inc.					"<img hspace=6 align=LEFT width=161 height=238 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/FirstandSecondMarylandInfantry.jpg"">"						
3006	811700747	$26.95	Damn Dutch: Pennsylvania Germans at Gettysburg		Valuska, David L.	Keller, Christian B.		This book is entirely dedicated to the contributions of German immigrants at the battle of Gettysburg.  In addition to David L. Valuska and Christian B. Keller, Scott Hartwig and Martin Oefele both contribute chapters to this work.  One of the study's important themes is the distinction between the Pennsylvania Dutch who had immigrated to the state generations earlier and more recent German immigrants.		Summer 2004	2004-05-01	Annotation			Stackpole Books					"<img hspace=6 align=LEFT width=161 height=249 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/DamnDutch.jpg"">"						
2840	58238107	$23.40	Civil War America: Making a Nation, 1848-1877		Cook, Robert			This book is part of a ten volume series, the <i>Longman History of the United States</i> edited by Mark White, which covers American history from the pre-colonial era to the present.  This volume, on the period of the Civil War, includes the antebellum period through Reconstruction and is intended for classroom use.  Also, it attempts to bridge the gap between social and political history.		Winter 2004	2003-12-01	Annotation			Longman					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/CivilWarAmericaMakingaNation1848-1877.jpg"">"						
3021	807129119	$14.95	Reflections on Lee: A Historian's Assessment		Roland, Charles P.			This book is reprint of Charles P. Roland's, the author of An American Iliad: The Story of the Civil War, short 1995 biography of Robert E. Lee.  Roland's work is more than an account of Lee's life but a critical assessment of his life and his legend.		Summer 2004	2004-05-01	Annotation			Louisiana State University Press					"<img hspace=6 align=LEFT width=161 height=248 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/ReflectionsonLee.jpg"">"						
3436	743266390	$27.00, hardcover	The Intimate World of Abraham Lincoln		Tripp, C.A.	Baker, Jean, Introduction	Gannett, Lewis, Editor	This book is the formation of the original manuscript that Tripp finished just before his death. A psychologist and sex researcher, Tripp examines the life and behaviors of Lincoln to present evidence of the president's homosexual tendencies.		Fall 2005	2005-07-27	Annotation			Free Press				sexuality	"<img hspace=6 align=LEFT width=161 height=244 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/TheIntimateWorldofAbrahamLincoln.jpg"">"						
3492	873388305	N/A	The American Civil War through British Eyes: Dispatches from British Diplomats, Volume 2		Barnes, James J.	Barnes, Patience P.		This book is the second volume in a series that compiles the letters and reports of British diplomats during the American Civil War.  This volume contains dispatches starting from April 1862 until February 1863.		Winter 2006	2006-01-11	Annotation			Kent State University Press					"<img hspace=6 align=LEFT width=161 height=278 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/TheAmericanCivilWarThroughBritishEyesVol2.jpg"">"						
3107	764317717	$59.95	Colonels in Blue:  Union Army Colonels of the Civil War, New York		Hunt, Roger D.			This book is the second volume of a series providing brief biographies and photographs of Union Colonels.  The first volume contained bibliographic sketches of colonels of the New England states, volume two is dedicated to the colonels of New York.		Fall 2004	2004-07-29	Annotation			Schiffer Publishing Ltd.					"<img hspace=6 align=LEFT width=161 height=217 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/ColonelsinBlue.jpg"">"						
3497	313329419	$995.00	The Greenwood Library of American War Reporting		Copeland, David A., Editor			This book is the third volume of a collection that spans the whole of American War reporting from the Revolution until the Gulf War.  Each volume presents an unfiltered presentation of American history through primary press sources.		Winter 2006	2006-01-11	Annotation			Greenwood Press					"<img hspace=6 align=LEFT width=161 height=208 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/GreenwoodLibraryofAmericanWar.jpg"">"						
2761	786414162	$34.95	The 83rd Pennsylvania Volunteers in the Civil War		Schellhammer, Michael			This book presents the story of a unit that suffered the second highest number of battle deaths of all Union regiments throughout the entire War. Personal remembrances, Confederate accounts, War records, and secondary sources are all utilized to tell the story of the unit from a variety of perspectives.		Fall 2003	2003-09-01	Annotation			McFarland and Company					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/The83rdPennsylvaniaVolunteersInTheCivilWar.jpg"">"						
3254	876112017	$39.95	Civil War and Revolution on the Rio Grande Frontier: A Narrative and Photographic History		Thompson, Jerry	Jones III, Lawrence T.		This book provides a broad narrative of the Rio Grande between 1861 and 1870.  During this time, Union and Confederate troops fought for control of the river, while Mexico was in the midst of its own political turmoil. The main focus of this history is provided by photographs taken by Louis de Planque and others who operated studios in and around Brownsville, Texas, and Matamoros, Mexico.		Spring 2005	2005-01-31	Annotation			Texas State Historical Association					"<img hspace=6 align=LEFT width=161 height=227 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/CivilWarandRevolutionontheRioGrandeFrontier.jpg"">"						
3332	195221311	$85.00	Atlas of the Civil War		Woodworth, Steven E.	Winkle, Kenneth J.	McPherson, James, Foreword	This book provides a detailed chronology of the war along with extensive maps and illustrations. The images depict voting tendencies of the North and South as well as industrial and agricultural production, but most prominently featured are comprehensive maps of army and navy campaigns, battles, and skirmishes.		Summer 2005	2005-04-27	Annotation			Oxford University Press					"<img hspace=6 align=LEFT width=161 height=230 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/AtlasoftheCivilWar.jpg"">"						
2932	1893121062	$15.95	The Hoofs and Guns of the Storm: Chicago's Civil War Connections		Bernstein, Arnie	Simon, Paul		This book seeks to demonstrate the importance that Chicago had in the Civil War.  Bernstein points out that Chicago was key in Abraham Lincoln's election in 1860 and the Civil War was key in the development of modern Chicago.		Spring 2004	2004-02-03	Annotation			Lake Claremont Press					"<img hspace=6 align=LEFT width=161 height=252 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/TheHoofsandGunsoftheStorm.jpg"">"						
3191	811700585	$49.95	The New Annals of the Civil War		Cozzens, Peter, Co-Editor	Girardi, Robert I., Co-Editor		This book serves as a supplement to <i>The Annals of the Civil War</i>, originally published in 1879.  The new version is compiled of Philadelphia <i>Times Weekly</i> articles published from 1879û1888 not included in the original work.  According to the introduction, the majority of the contributions are from Confederates in order to balance the surplus of Union accounts found in similar contemporary publications.		Winter 2005	2004-12-01	Annotation			Stackpole Books					"<img hspace=6 align=LEFT width=161 height=240 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/TheNewAnnalsoftheCivilWar.jpg"">"						
3341	826215440	$54.95	Fetching the Old Southwest: Humorous Writings from Longstreet to Twain		Justus, James H.			This book surveys the canon of Old Southwest humorists that preceded Mark Twain and gives insight to the socioeconomic conditions of the region that was to become the Deep South.		Summer 2005	2005-04-27	Annotation			University of Missouri Press					"<img hspace=6 align=LEFT width=161 height=246 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/FetchingtheOldSouthwest.jpg"">"						
3479	786419954	$45.00	Glory Was Not Their Companion: The Twenty-Sixth New York Volunteer Infantry in the Civil War		Taylor, Paul			This book tracks the journey of the 26th New York Volunteer Infantry from its inception, through the Fredericksburg campaign, to its final battle at Chancellorsville. What makes this unit history unique is that the 26th New York was often put in dire tactical positions and endured horrific losses.		Winter 2006	2006-01-11	Annotation			McFarland Press					"<img hspace=6 align=LEFT width=161 height=230 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/GloryWasNotTheirCompanion.jpg"">"						
3366	1931798443	$24.95	There He Stands: The Story of Stonewall Jackson		Brager, Bruce L.			This book, intended for young readers, is partially a broad history of the war, and partially a biography of Jackson and his wartime achievements.		Summer 2005	2005-04-27	Annotation			Morgan Reynolds Publishing					"<img hspace=6 align=LEFT width=161 height=238 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/ThereHeStands.jpg"">"						
3100	1571973966	$18.95	A One Mule Plantation		Knight, Wilda Hurst			This brief novel takes place in rural North Carolina and concerns the unexpected arrival of a mysterious Confederate officer to a small plantation.  This is Wilda Hurst Knight's second novel.		Fall 2004	2004-07-29	Annotation			Ivy House Publishing Group					"<img hspace=6 align=LEFT width=161 height=250 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/AOneMulePlantation.jpg"">"						
3490	1893114163	$14.95	Sherman's March to the Sea		Marszalek, John F.			This brief study, from one of the premiere scholars on Sherman's 1864 campaign, examines Sherman's strategy and how it affected the end of the Confederacy.  It delves into the reactions that those in the North and the South had to the campaign and how it continues to influence Americans to this day.		Winter 2006	2006-01-11	Annotation			McWhiney Foundation Press					"<img hspace=6 align=LEFT width=161 height=240 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/ShermansMarchToTheSea.jpg"">"						
1171		$10.95	A Catalogue of Uniforms in the Collection of the Museum of the Confederacy		Jensen, Les			This catalogue, newly expanded, showcases dozens of uniforms in the Museum of the Confederacy's collection. Photographs capture the present condition of various frock coats, shell jackets, vests, and shirts, and accompanying text describes the fabric specifications and the known biographical details about each uniform's owner. The selections include such rare garments as a surgeon's shirt and a clerical robe, and also uniforms worn by famed generals Simon Bolivar Buckner and John Hunt Morgan. Introductory essay by Les Jensen.		Summer 2001	2001-06-01	Annotation			Museum of the Confederacy					"<img src=""/civilwarbookreview/images/jackets/uniform-catalogue.jpg"" width=""158"" height=""123"" align=""left"">"						
2538	1572492732	$40.00	Leather and Steel: The 12th Pennsylvania Cavalry in the Civil War		Maier, Larry B.			This cavalry unit fought the Army of Northern Virginia and shielded the Shenandoah Valley from Confederate raiders in the latter stages of the war. Maier's book describes the unit's involvement in both major campaigns and guerilla warfare.		Summer 2003	2003-06-01	Annotation			Burd Street Press					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/LeatherandSteel.jpg"">"						
2782	822546760	$23.93	Harriet Tubman		Weidt, Maryann N.			This children's book, another in the <i>History Maker Bios</i> series, chronicles the life and social contributions of Harriet Tubman. The text explores her famous role as conductor of the Underground Railroad, as well as her post-war philanthropy.		Fall 2003	2003-09-01	Annotation			Lerner Publications					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/HarrietTubman.jpg"">"						
1334	807127442	$17.95	Judah P. Benjamin:  Confederate Statesman		Meade, Robert Douthat			"This classic study of the so-called ""brains of the Confederacy"" has yet to be bested. The subject himself is one of the most interesting and least understood figures of the era. Was he Davis's confidante or was his only loyalty to himself? This edition also features a foreword by William C. Davis."		Spring 2002	2002-03-01	Annotation			Louisiana State University Press					"<img hspace=6 align=LEFT width=161 height=251 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/JudahPBenjamin.jpg"">"						
3029	762416254	$19.98	The Civil War Catalog		Shaw, Antony, Editor			This coffee table volume is richly illustrated with period photographs and drawings of people and artifacts.  Also, a brief narrative provides some context for the illustrations.		Summer 2004	2004-05-01	Annotation			Running Press					"<img hspace=6 align=LEFT width=161 height=205 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/TheCivilWarCatalog.jpg"">"						
2779	970621434	$19.95	General John Bratton: Sumter to Appomattox: The Letters to His Wife		Austin, J. Luke			This collection contains the highly personal and insightful series of letters written by Confederate General John Bratton to his wife throughout the course of the war. The letters expose the travails and hardships of war, as well as the personal struggle of one man trying to establish his military career.		Fall 2003	2003-09-01	Annotation			Proctor's Hall Press					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/GeneralJohnBratton.jpg"">"						
3198	082032616X	$19.95	Southern Manhood: Perspectives on Masculinity in the Old South		Thompson, Craig, Co-Editor	Glover, Lorri, Co-Editor		This collection of essays attends to the systems that affected the male psyche--white, black, and Native American--in the Old South. Class, race, and family structure are a few of the factors outlined by Thompson and Glover.		Winter 2005	2004-12-01	Annotation			The University of Georgia Press					"<img hspace=6 align=LEFT width=161 height=242 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/SouthernManhood.jpg"">"						
3041	415251400	$27.95	War in the Modern World Since 1815		Black, Jeremy, Editor			This collection of essays covers diverse topics ranging from Southeast Asia, Western Europe, Latin America, and to the United States.  Spencer Tucker writes an essay on the United States military.		Summer 2004	2004-05-01	Annotation			Routledge Press					"<img hspace=6 align=LEFT width=161 height=242 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/WarintheModernWorld.jpg"">"						
2585	811700054	$24.95 hardcover	Articles of the War:  Winners, Losers, and Some Who Were Both During the Civil War		Stackpole Books			This collection of essays from Albert Castel's work gives observations on such notable figures as Ulysses S. Grant and George B. McClellan. Individual introductions contextualize each essay.		Winter 2002	2002-12-01	Annotation			Stackpole Books					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/CastelArticlesofWar.jpg"">"						
3476	1572332778	$35.00	Engendering African American Archaeology: A Southern Perspective		Galle, Jillian E.	Young, Amy L.		This collection of essays uses the archeological record in order to examine the construction of gender in the people of African decent during the 18th and 19th centuries.  The studies range regionally all over the south and include topics such as gendered residential patterns in Virginia to the practice of midwifery in Louisiana.		Winter 2006	2006-01-11	Annotation			University of Tennessee Press					"<img hspace=6 align=LEFT width=161 height=245 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/EngenderingAfricanAmericanArchaeology.jpg"">"						
3019	807828211	$27.50	North Carolina Slave Narratives: The Lives of Moses Roper, Lunsford Lane, Moses Grandy, & Thomas H. Jones		Andrews, William L., Editor			This collection of four slave narratives, detailing a variety of experiences in North Carolina, were originally published prior to the Civil War.  The collective work of Roper, Lane, Grandy, and Jones was widely distributed and contributed to the abolitionist movement.  The narratives contributed to the development of an African-American literary tradition.		Summer 2004	2004-05-01	Annotation			University of North Carolina Press					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/NorthCarolinaSlaveNarratives.jpg"">"						
2423	865548072	$35.00	The Stillwell Letters: A Georgian in Longstreet's Corps, Army of Northern Virginia		Moseley, Ronald, Editor			This collection of letters from William Ross Stillwell, mostly to his wife Molly, chronicle the two and a half years Stillwell served in the 53rd Regiment Georgia Volunteer Infantry. The volume is supplemented with a foreword by Herman Hattaway, maps, annotated notes, and an index.		Spring 2003	2003-03-01	Annotation			Mercer University Press					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/TheStillwellLetters.jpg"">"						
3500	1930484038	$25.00	This From George: The Civil War Letters of Sergeant George Magusta Englis 1861-1865 Company K, 89th New York Regiment of Volunteer Infantry known as Dickinson Guard		Patch, Eileen M, Annotator			This collection of letters includes in addition to the text and annotations photographs of some of the original letters and pictures of artifacts and photos of the regiment.  The editor has also included extensive appendixes with information about the Englis family and the 89th New York Regiment.		Winter 2006	2006-01-11	Annotation			Broome County Historical Society					"<img hspace=6 align=LEFT width=161 height=210 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/ThisFromGeorge.jpg"">"						
2560	1570033757	$39.95 hardcover	Best Companions:  Letters of Eliza Middleton Fisher and Her Mother, Mary Hering Middleton, from Charleston, Philedalphia, and Newport, 1839-1846		Harrison, Eliza Cope			This collection of several hundred letters provides insight into many facets of life in both North and South. The correspondence between mother and daughter is descriptive, wonderfully, and contextualized by the editor.		Winter 2002	2002-12-01	Annotation			University of South Carolina Press					"<img hspace=6 align=LEFT width=161 height=225 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/ElizaCopeHarrisonBestCompanions.jpg"">"						
1701	60013788	$14.95	Our Simple Gifts: Civil War Christmas Tales		Parry, Owen			This collection of stories from the acclaimed author portrays a flourishing world during the Christmas season despite the horrors of total war. The stories touch upon both the frailties and strengths of human nature.		Spring 2003	2003-03-01	Annotation			William Morrow					"<img hspace=6 align=LEFT width=161 height=221 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/OurSimpleGifts.jpg"">"						
2647	1577470788	$24.95 hardcover	The Boys Who Went to War From Cumberland University: 1861-1865		Floyd, William C.	Gibson, Paul		This collection provides photos and Civil War military biographies for those men who left the ivory tower for the battlefield. This work provides a graphic representation of the conflicting pressures of war.		Spring 2002	2002-03-01	Annotation			Thomas Publications					"<img hspace=6 align=LEFT width=161 height=237 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/WilliamFloydTheBoysWhoWentToWarfromCumberland.jpg"">"						
1060	807825417	$34.95	Beyond Slavery: Explorations of Race, Labor, and Citizenship in Postemancipation		Cooper, Frederick	Holt, Thomas C.	Scott , Rebecca J.	"This comparative study of slave emancipation contains case studies involving Britain, Louisiana, Cuba, and Africa. Rebecca J. Scott's contribution, ""Fault Lines, Color Lines, and Party Lines,"" aspires ""not to establish a categorical contrast between Louisiana and Cuba in terms of racism and antiracism, or silence and activism, but rather to trace shifting alliances and divisions. There are points of intersection and divergence between patterns of livelihood and resistance in the cane fields of central Cuba and in the bayou country of Louisiana."""		Summer 2001	2001-06-01	Annotation			University of North Carolina Press					"<img hspace=6 align=LEFT width=158 height=266 alt=""Product Cover"" src=""/civilwarbookreview/images/jackets/BeyondSlavery0807825417.jpg"" border=0>"						
2719	807127477	$ 34.95 (hardcover)	The Smoothbore Volley That Doomed the Confederacy: The Death of Stonewall Jackson and Other Campaigns on the Army of Northern Virginia		Krick, Robert K.			This compendium of essays by renowned historian Robert K. Krick covers various aspects of Lee's army, ranging from implications of the death of Jackson to recommendations and condemnations of seven books concerning the army.  Three of the essays are new; the other seven are all greatly expanded.		Winter 2003	2002-12-01	Annotation			Louisiana State University Press					"<img hspace=6 align=LEFT width=161 height=238 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/KrickSmoothboreValley.jpg"">"						
